var0,var1
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/iuwWoir7Ee,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zhpvMrYiet
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/0QRBvmYVIS
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/9utNwHAIxe
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/BGZ9VfpOsM
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/CwD3pmZhpe
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/ENam9xjg1l
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/QKSJt9H0oQ
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/gaBZeIGX4I
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/m5HLRpmZkp
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/thwxHhTuXe
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/vyMtTiEWmW
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/m3RBQ8FNux,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/3RRF8XFqrV
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/m3RBQ8FNux,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/3rDVHauuPR
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/m3RBQ8FNux,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/NI5FBFVgyZ
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/m3RBQ8FNux,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/ZyepYbmpgz
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/m3RBQ8FNux,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/c49UngQJdi
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/m3RBQ8FNux,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/h8Dx1yPZYQ
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/m3RBQ8FNux,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/pYOixzGxBf
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/m3RBQ8FNux,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/slBUH8N58B
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/m3RBQ8FNux,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zHxUhEUDjJ
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/mfWzP9waYT,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/4lqN8EsnZ2
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/mfWzP9waYT,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/9t75CTkIjk
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/mfWzP9waYT,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/B8rBra3Qqs
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/mfWzP9waYT,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/GULEbqunQi
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/mfWzP9waYT,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/KdPEADl0tA
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/mfWzP9waYT,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/RuC8BtQNPX
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/mfWzP9waYT,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/fJvAzVPkjl
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/mfWzP9waYT,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/j63sedwDNY
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/mfWzP9waYT,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zsy2JEgILy
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/n1AHHRyB32,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/4lqN8EsnZ2
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/n1AHHRyB32,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/9t75CTkIjk
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/n1AHHRyB32,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/B8rBra3Qqs
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/n1AHHRyB32,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/KdPEADl0tA
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/n1AHHRyB32,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/RuC8BtQNPX
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/n1AHHRyB32,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/fJvAzVPkjl
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/n1AHHRyB32,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/j63sedwDNY
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/n1AHHRyB32,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/qXCk657vEu
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/n1AHHRyB32,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zsy2JEgILy
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/oxdb4F2eOM,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/0Gu8rTsX9w
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/oxdb4F2eOM,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/1d4r19EYhy
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/oxdb4F2eOM,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/BQilAAN1hV
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/oxdb4F2eOM,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/Yvzat6BfJ2
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/oxdb4F2eOM,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/trogW1mQ2X
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/oxdb4F2eOM,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/xwP0basa4p
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/oxdb4F2eOM,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/ywRhsW989K
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/7BV94bMVzK
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/9qSthiEW9A
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/EnegHjdGaO
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/NPDk5rcOUQ
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/VULXfoYUY9
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/iVbCmJleQr
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/jCTtEWCjR7
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/sua8Lc2xaW
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/v9hid69OPz
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/wb8Ee2gwBA
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQqH7WDRUo,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/0Gu8rTsX9w
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQqH7WDRUo,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/BQilAAN1hV
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQqH7WDRUo,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/XHsvh6gXsP
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQqH7WDRUo,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/Yvzat6BfJ2
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQqH7WDRUo,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/o40NaWSyTd
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQqH7WDRUo,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/trogW1mQ2X
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQqH7WDRUo,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/ywRhsW989K
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQqH7WDRUo,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/yy32otYB51
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rf0VP6B7PH,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/0Gu8rTsX9w
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rf0VP6B7PH,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/1d4r19EYhy
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rf0VP6B7PH,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/BQilAAN1hV
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rf0VP6B7PH,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/XHsvh6gXsP
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rf0VP6B7PH,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/Yvzat6BfJ2
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rf0VP6B7PH,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/o40NaWSyTd
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rf0VP6B7PH,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/trogW1mQ2X
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rf0VP6B7PH,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/xwP0basa4p
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rf0VP6B7PH,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/ywRhsW989K
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rf0VP6B7PH,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/yy32otYB51
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zjlU9ezRI0,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/3RRF8XFqrV
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zjlU9ezRI0,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/3rDVHauuPR
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zjlU9ezRI0,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/ZyepYbmpgz
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zjlU9ezRI0,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/c49UngQJdi
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zjlU9ezRI0,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/pYOixzGxBf
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zjlU9ezRI0,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/slBUH8N58B
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zjlU9ezRI0,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zhpvMrYiet
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/7BV94bMVzK
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/9qSthiEW9A
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/EnegHjdGaO
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/NPDk5rcOUQ
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/VULXfoYUY9
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/iVbCmJleQr
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/jCTtEWCjR7
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/sua8Lc2xaW
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/v9hid69OPz
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/wb8Ee2gwBA
