licenceuri,date,interest
http://sws.ifi.uio.no/data/npd-v2/licence/2060266,2009-01-21,40.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060266,2009-03-23,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060266,2009-03-23,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060266,2009-03-23,40.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060266,2009-07-31,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060266,2009-07-31,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060266,2009-07-31,55.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060266,2010-01-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060266,2010-01-01,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060266,2010-01-01,55.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060266,2012-07-05,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060266,2012-07-05,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060266,2012-07-05,55.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2002-03-15,0.950000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2002-03-15,12.388000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2002-03-15,35.112000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2002-03-15,39.896000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2002-03-15,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2002-03-15,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2003-05-06,0.950000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2003-05-06,12.388000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2003-05-06,35.112000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2003-05-06,39.896000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2003-05-06,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2003-05-06,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2003-12-31,0.950000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2003-12-31,12.388000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2003-12-31,35.112000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2003-12-31,39.896000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2003-12-31,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2003-12-31,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2007-01-01,0.950000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2007-01-01,12.388000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2007-01-01,35.112000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2007-01-01,39.896000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2007-01-01,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2007-01-01,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2007-10-01,0.950000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2007-10-01,12.388000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2007-10-01,35.112000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2007-10-01,39.896000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2007-10-01,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2007-10-01,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2009-01-01,12.388000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2009-01-01,35.112000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2009-01-01,39.896000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2009-01-01,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2009-01-01,7.604000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2009-11-02,12.388000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2009-11-02,35.112000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2009-11-02,39.896000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2009-11-02,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060278,2009-11-02,7.604000
http://sws.ifi.uio.no/data/npd-v2/licence/2060300,2002-03-15,13.500000
http://sws.ifi.uio.no/data/npd-v2/licence/2060300,2002-03-15,18.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060300,2002-03-15,37.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060300,2002-03-15,4.500000
http://sws.ifi.uio.no/data/npd-v2/licence/2060300,2002-03-15,9.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060300,2003-03-24,13.500000
http://sws.ifi.uio.no/data/npd-v2/licence/2060300,2003-03-24,18.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060300,2003-03-24,27.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060300,2003-03-24,37.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060300,2003-03-24,4.500000
http://sws.ifi.uio.no/data/npd-v2/licence/2060300,2005-01-01,13.500000
http://sws.ifi.uio.no/data/npd-v2/licence/2060300,2005-01-01,18.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060300,2005-01-01,27.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060300,2005-01-01,37.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060300,2005-01-01,4.500000
http://sws.ifi.uio.no/data/npd-v2/licence/2060336,2002-03-15,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060336,2002-03-15,70.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060336,2005-01-01,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060336,2005-01-01,61.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060336,2005-01-01,9.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060336,2007-01-01,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060336,2007-01-01,61.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060336,2007-01-01,9.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060336,2007-10-01,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060336,2007-10-01,61.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060336,2007-10-01,9.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060336,2009-01-01,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060336,2009-01-01,70.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060336,2009-11-02,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060336,2009-11-02,70.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060350,2002-03-15,100.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060367,2002-03-15,100.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060385,2002-03-15,100.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2060385,2002-07-01,100.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2002-06-14,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2002-06-14,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2002-06-14,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2003-05-06,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2003-05-06,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2003-05-06,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2005-01-01,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2005-01-01,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2005-01-01,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2007-01-01,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2007-01-01,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2007-01-01,50.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2007-10-01,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2007-10-01,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2007-10-01,50.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2009-01-01,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2009-01-01,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073488,2009-01-01,50.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073510,2002-06-14,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073510,2002-06-14,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073510,2002-06-14,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2002-06-14,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2002-06-14,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2002-06-14,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2002-11-19,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2002-11-19,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2002-11-19,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2003-03-22,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2003-03-22,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2003-03-22,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2005-09-17,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2005-09-17,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2005-09-17,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2007-01-01,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2007-01-01,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2007-01-01,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2007-01-02,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2007-01-02,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2007-01-02,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2007-10-01,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2007-10-01,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2007-10-01,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2008-01-01,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2008-01-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2008-01-01,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2008-01-01,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2008-01-01,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2008-01-02,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2008-01-02,12.500000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2008-01-02,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2008-01-02,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2008-01-02,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2009-06-05,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2009-06-05,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2009-06-05,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2009-06-05,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2009-06-05,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2009-11-02,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2009-11-02,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2009-11-02,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2009-11-02,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2009-11-02,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2009-12-22,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2009-12-22,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2009-12-22,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2009-12-22,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2009-12-22,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2010-10-01,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2010-10-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2010-10-01,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2010-10-01,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073530,2010-10-01,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073548,2002-06-14,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073548,2002-06-14,40.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073548,2002-11-19,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073548,2002-11-19,40.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073548,2003-05-06,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073548,2003-05-06,40.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073564,2002-06-14,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073564,2002-06-14,70.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073564,2003-12-31,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073564,2003-12-31,70.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073578,2002-06-14,40.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073578,2002-06-14,60.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073578,2003-12-31,40.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073578,2003-12-31,60.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073578,2007-01-01,40.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073578,2007-01-01,60.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073578,2007-01-02,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073578,2007-01-02,60.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073578,2007-10-01,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2073578,2007-10-01,60.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20756,2004-10-01,100.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20764,1994-01-19,50.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20804,1989-04-14,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20804,1989-04-14,28.333330
http://sws.ifi.uio.no/data/npd-v2/licence/20804,1992-02-25,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20804,1992-02-25,28.333330
http://sws.ifi.uio.no/data/npd-v2/licence/20804,1999-12-23,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20804,1999-12-23,28.333330
http://sws.ifi.uio.no/data/npd-v2/licence/20804,2000-07-24,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20804,2000-07-24,28.333330
http://sws.ifi.uio.no/data/npd-v2/licence/20804,2001-02-15,28.333330
http://sws.ifi.uio.no/data/npd-v2/licence/20804,2001-02-15,43.333330
http://sws.ifi.uio.no/data/npd-v2/licence/20804,2001-12-31,28.333330
http://sws.ifi.uio.no/data/npd-v2/licence/20804,2001-12-31,43.333330
http://sws.ifi.uio.no/data/npd-v2/licence/20804,2002-03-12,28.333330
http://sws.ifi.uio.no/data/npd-v2/licence/20804,2002-03-12,43.333330
http://sws.ifi.uio.no/data/npd-v2/licence/20804,2003-05-06,28.333330
http://sws.ifi.uio.no/data/npd-v2/licence/20804,2003-05-06,43.333330
http://sws.ifi.uio.no/data/npd-v2/licence/20804,2003-10-28,100.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1980-06-02,1.216000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1980-06-02,1.596000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1980-06-02,1.824000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1980-06-02,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1980-06-02,16.188000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1980-06-02,26.800000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1980-06-02,32.376000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1980-06-02,5.220000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1987-01-01,1.216000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1987-01-01,1.596000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1987-01-01,1.824000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1987-01-01,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1987-01-01,16.188000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1987-01-01,26.800000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1987-01-01,32.376000
http://sws.ifi.uio.no/data/npd-v2/licence/20812,1987-01-01,5.220000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1980-06-02,1.216000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1980-06-02,1.596000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1980-06-02,1.824000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1980-06-02,11.400000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1980-06-02,13.400000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1980-06-02,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1980-06-02,16.188000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1980-06-02,2.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1980-06-02,32.376000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1980-06-02,5.220000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1983-12-31,1.216000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1983-12-31,1.596000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1983-12-31,1.824000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1983-12-31,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1983-12-31,16.188000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1983-12-31,2.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1983-12-31,24.800000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1983-12-31,32.376000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1983-12-31,5.220000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-01-01,1.216000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-01-01,1.824000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-01-01,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-01-01,16.188000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-01-01,2.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-01-01,2.712000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-01-01,23.684000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-01-01,32.376000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-01-01,5.220000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-11-22,1.216000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-11-22,1.824000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-11-22,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-11-22,16.188000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-11-22,2.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-11-22,2.712000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-11-22,23.684000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-11-22,32.376000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1990-11-22,5.220000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-03-26,1.216000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-03-26,1.824000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-03-26,12.400000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-03-26,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-03-26,2.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-03-26,2.712000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-03-26,27.472000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-03-26,32.376000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-03-26,5.220000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-07-15,1.216000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-07-15,12.400000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-07-15,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-07-15,2.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-07-15,27.472000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-07-15,32.376000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-07-15,4.536000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1992-07-15,5.220000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1994-01-01,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1994-01-01,2.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1994-01-01,32.376000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1994-01-01,4.536000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1994-01-01,46.308000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1994-12-21,100.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,1995-06-19,50.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,2001-01-11,50.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20820,2001-05-09,100.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1980-06-02,1.216000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1980-06-02,1.596000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1980-06-02,1.824000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1980-06-02,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1980-06-02,16.188000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1980-06-02,26.800000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1980-06-02,32.376000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1980-06-02,5.220000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1987-01-01,1.216000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1987-01-01,1.596000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1987-01-01,1.824000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1987-01-01,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1987-01-01,16.188000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1987-01-01,26.800000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1987-01-01,32.376000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1987-01-01,5.220000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1990-11-22,1.216000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1990-11-22,1.596000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1990-11-22,1.824000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1990-11-22,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1990-11-22,16.188000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1990-11-22,26.800000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1990-11-22,32.376000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1990-11-22,5.220000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1992-07-15,1.216000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1992-07-15,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1992-07-15,16.188000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1992-07-15,26.800000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1992-07-15,3.420000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1992-07-15,32.376000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1992-07-15,5.220000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1994-03-01,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1994-03-01,16.188000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1994-03-01,3.420000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1994-03-01,5.220000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1994-03-01,60.392000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1994-12-27,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1994-12-27,16.188000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1994-12-27,3.420000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1994-12-27,65.612000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1997-01-01,14.780000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1997-01-01,16.188000
http://sws.ifi.uio.no/data/npd-v2/licence/20828,1997-01-01,69.032000
http://sws.ifi.uio.no/data/npd-v2/licence/20844,1995-05-09,50.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20844,1997-02-24,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20844,1997-02-24,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20844,1997-02-24,50.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1990-11-22,0.304000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1990-11-22,0.399000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1990-11-22,0.456000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1990-11-22,13.040000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1990-11-22,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1990-11-22,36.960000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1990-11-22,4.047000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1990-11-22,6.700000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1990-11-22,8.094000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1992-07-15,0.304000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1992-07-15,0.855000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1992-07-15,13.040000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1992-07-15,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1992-07-15,36.960000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1992-07-15,4.047000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1992-07-15,6.700000
http://sws.ifi.uio.no/data/npd-v2/licence/20884,1992-07-15,8.094000
http://sws.ifi.uio.no/data/npd-v2/licence/20892,1990-11-22,0.304000
http://sws.ifi.uio.no/data/npd-v2/licence/20892,1990-11-22,0.399000
http://sws.ifi.uio.no/data/npd-v2/licence/20892,1990-11-22,0.456000
http://sws.ifi.uio.no/data/npd-v2/licence/20892,1990-11-22,13.040000
